"AILAC";"eaa";"Arabstates";"adaptfinance";"0.119198795223821";"32.3009814612868";"-32.3009814612868";"0";"0";"84.5657028518357";"14.1911753157485";"98.7568781675841";"100";"TRUE";"TRUE"
"EIG";"financevol";"ALBA";"mrv";"0.115752258740343";"85.0270201210962";"7.54806487214501";"92.5750849932412";"100";"0";"85";"85";"85";"TRUE";"TRUE"
"EIG";"adaptfinance";"AILAC";"legal";"0.10986328125";"40";"45.556640625";"85.556640625";"100";"50";"50";"100";"100";"FALSE";"TRUE"
"Brazil";"legal";"EU28";"differentiation";"0.109182359768309";"83.3578863090472";"14.6363379581301";"97.9942242671774";"100";"72.1372962969013";"7.86270370309872";"80";"80";"TRUE";"TRUE"
"Africangrp";"eaa";"China";"progress";"0.108600764881942";"100";"-100";"0";"0";"47.3926604967198";"19.7024650814766";"67.0951255781963";"100";"TRUE";"TRUE"
"USA";"amb2050";"AOSIS";"financevol";"0.101380205115198";"84.3908277524301";"15.6091722475699";"100";"100";"62.0153628461694";"-33.0284781182358";"28.9868847279336";"0";"TRUE";"TRUE"
"AILAC";"progress";"Arabstates";"adaptinst";"0.0997425099631466";"32.7440411279015";"-32.7440411279015";"0";"0";"30";"17.6192210246664";"47.6192210246664";"80";"TRUE";"TRUE"
"China";"adaptinst";"Japan";"mrv";"0.095904095904096";"60";"-20";"40";"40";"100";"-24.9122306265163";"75.0877693734837";"0";"FALSE";"TRUE"
"Russia";"financevol";"ALBA";"differentiation";"0.0954406382248656";"0";"5.77496401883412";"5.77496401883412";"100";"80";"-65";"15";"15";"FALSE";"TRUE"
"EU28";"financevol";"Africangrp";"mrv";"0.0907523905779634";"0";"6.13703345515253";"6.13703345515253";"100";"79.6900803855266";"20.3099196144734";"100";"100";"TRUE";"TRUE"
"ALBA";"progress";"AILAC";"financevol";"0.086431979832538";"0";"80";"80";"80";"20";"9.62126376369646";"29.6212637636965";"100";"FALSE";"TRUE"
"AOSIS";"progress";"Arabstates";"ld";"0.0836699226211852";"100";"-8.07871773880183";"91.9212822611982";"0";"83.8250600480384";"16.1749399519616";"100";"100";"TRUE";"TRUE"
"ALBA";"financewho";"EU28";"financevol";"0.0818440487227853";"0";"80";"80";"80";"6.13703345515253";"6.64153962558643";"12.778573080739";"100";"TRUE";"TRUE"
"India";"progress";"EU28";"adaptinst";"0.0804773386568689";"0";"15.6522136395527";"15.6522136395527";"65";"72.0982631121054";"17.9017368878946";"90";"90";"TRUE";"TRUE"
"Africangrp";"amb2050";"USA";"financevol";"0.0704697986577181";"65";"-35";"30";"30";"0";"9.95637583892617";"9.95637583892617";"100";"TRUE";"TRUE"
"EIG";"adaptinst";"Arabstates";"legal";"0.0685320066933929";"60";"-6.08700432121441";"53.9129956787856";"30";"89.6546466417626";"10.3453533582374";"100";"100";"TRUE";"TRUE"
"ALBA";"adaptfinance";"Umbrellamin";"financevol";"0.0680945959962659";"100";"-70";"30";"30";"52.2981398244731";"7.18079037444248";"59.4789301989156";"100";"TRUE";"TRUE"
"AOSIS";"adaptfinance";"Umbrellamin";"financevol";"0.0590702118184365";"50.4120398617043";"-20.4120398617043";"30";"30";"59.4789301989156";"35.3090568336689";"94.7879870325846";"100";"TRUE";"TRUE"
"EU28";"amb2100";"LDCsBGD";"financevol";"0.0579958650930801";"95.4422073079791";"4.55779269202088";"100";"100";"70.4437914030981";"-7.14493003728036";"63.2988613658177";"0";"TRUE";"TRUE"
"India";"eaa";"AOSIS";"progress";"0.0544007588665067";"0";"96.7426828509355";"96.7426828509355";"100";"91.9212822611982";"-91.9212822611982";"0";"0";"TRUE";"TRUE"
"Africangrp";"amb2100";"EIG";"financevol";"0.0525524823531969";"90";"-4.38813227649194";"85.6118677235081";"80";"92.5750849932412";"7.42491500675882";"100";"100";"TRUE";"TRUE"
"ALBA";"eaa";"AILAC";"financevol";"0.0501022040526128";"0";"100";"100";"100";"29.6212637636965";"12.5564978924382";"42.1777616561346";"100";"TRUE";"TRUE"
"Arabstates";"progress";"LDCsBGD";"financewho";"0.0487380330722367";"65";"35";"100";"100";"60";"-20.0349418173613";"39.9650581826387";"0";"TRUE";"TRUE"
"Russia";"ld";"AOSIS";"financevol";"0.0440304826418289";"90";"10";"100";"100";"28.9868847279336";"-3.1526622503362";"25.8342224775974";"0";"TRUE";"TRUE"
"USA";"progress";"LDCsBGD";"legal";"0.039770497359783";"96.2775510204082";"1.69694488204103";"97.9744959024492";"100";"42.4575424575425";"-2.45754245754245";"40";"40";"TRUE";"TRUE"
"Brazil";"adaptinst";"Japan";"differentiation";"0.039489921842863";"50";"-10";"40";"40";"25";"3.80578027636851";"28.8057802763685";"80";"TRUE";"TRUE"
"AILAC";"amb2100";"EIG";"adaptfinance";"0.0348312525120578";"90";"-8.14015510602496";"81.859844893975";"80";"85.556640625";"14.443359375";"100";"100";"TRUE";"TRUE"
"USA";"financevol";"ALBA";"legal";"0.0346540178571429";"9.95637583892617";"0.461228475765306";"10.4176043146915";"100";"70";"-30";"40";"40";"TRUE";"TRUE"
"Russia";"financevol";"Africangrp";"differentiation";"0.0337563411878587";"5.77496401883412";"3.25451466817157";"9.02947868700569";"100";"20.5154889244504";"-5.51548892445043";"15";"15";"TRUE";"TRUE"
"Africangrp";"financewho";"EU28";"financevol";"0.0299469453738854";"74.4363328978714";"5.56366710212865";"80";"80";"12.778573080739";"1.2536520200962";"14.0322251008352";"100";"TRUE";"TRUE"
"USA";"adaptlegal";"Arabstates";"differentiation";"0.0289697675780696";"78.6779575328615";"1.32204246713854";"80";"80";"25";"-0.988613106694233";"24.0113868933058";"20";"TRUE";"TRUE"
"ALBA";"ld";"USA";"financevol";"0.0244231583403895";"20";"-20";"0";"0";"10.4176043146915";"0.753309468368211";"11.1709137830597";"100";"TRUE";"TRUE"
"India";"progress";"AILAC";"financevol";"0.0225091625504428";"15.6522136395527";"21.5525231420492";"37.2047367816019";"80";"42.1777616561346";"57.8222383438654";"100";"100";"TRUE";"TRUE"
"Brazil";"financewho";"Umbrellamin";"differentiation";"0.0211369095276219";"0";"36.9960621558471";"36.9960621558471";"80";"25";"55";"80";"80";"FALSE";"TRUE"
"ALBA";"adaptfinance";"USA";"financevol";"0.0195940514469453";"30";"-30";"0";"0";"11.1709137830597";"1.06779582813833";"12.238709611198";"100";"TRUE";"TRUE"
"China";"adaptfinance";"AILAC";"mrv";"0.0193910557841021";"98.888152776804";"1.11184722319601";"100";"100";"85";"-2.10897364340989";"82.8910263565901";"0";"TRUE";"TRUE"
"Russia";"financevol";"LDCsBGD";"differentiation";"0.0191253451082688";"9.02947868700569";"1.16144529986443";"10.1909239868701";"100";"16.4143947655398";"-1.4143947655398";"15";"15";"TRUE";"TRUE"
"India";"financewho";"EU28";"differentiation";"0.0188339871501219";"75.475358801316";"4.52464119868404";"80";"80";"80";"4.18198221342261";"84.1819822134226";"90";"TRUE";"TRUE"
"EU28";"financewho";"Arabstates";"mrv";"0.0183743676367824";"51.3480434819707";"-0.744900145132237";"50.6031433368385";"0";"97.2338523006542";"2.76614769934581";"100";"100";"TRUE";"TRUE"
"USA";"progress";"LDCsBGD";"ld";"0.0182716068358085";"97.9744959024492";"2.02550409755079";"100";"100";"2.34546704449004";"-2.30994836821658";"0.0355186762734534";"0";"TRUE";"TRUE"
"Russia";"financevol";"ALBA";"adaptinst";"0.017982017982018";"10.1909239868701";"4.94005994005994";"15.1309839269301";"100";"70";"-70";"0";"0";"TRUE";"TRUE"
"EU28";"financevol";"ALBA";"mrv";"0.0163212205434493";"14.0322251008352";"0.431884605149736";"14.4641097059849";"100";"85";"15";"100";"100";"TRUE";"TRUE"
"India";"progress";"Africangrp";"legal";"0.0155529953917051";"37.2047367816019";"5.37766417050691";"42.5824009521088";"100";"40";"-20";"20";"20";"TRUE";"TRUE"
"Russia";"financevol";"China";"differentiation";"0.0150120096076862";"15.1309839269301";"15.341773418735";"30.472757345665";"100";"20";"-5";"15";"15";"TRUE";"TRUE"
"Brazil";"eaa";"India";"adaptlegal";"0.0144636400160706";"90";"-36.649092742762";"53.350907257238";"0";"70";"-30";"40";"40";"FALSE";"TRUE"
"EIG";"progress";"China";"legal";"0.0128006521399093";"3.4863287250384";"-3.4863287250384";"0";"0";"98.1264911134806";"1.51944834973556";"99.6459394632162";"100";"TRUE";"TRUE"
"Russia";"financevol";"India";"differentiation";"0.0127534763053444";"30.472757345665";"2.24717718416985";"32.7199345298349";"100";"16.403713079784";"-1.40371307978402";"15";"15";"TRUE";"TRUE"
"LDCsBGD";"adaptfinance";"Umbrellamin";"financevol";"0.00871942605082829";"40.2520377152481";"-3.01304611311956";"37.2389916021285";"30";"94.7879870325846";"5.21201296741545";"100";"100";"TRUE";"TRUE"
"AILAC";"adaptfinance";"Japan";"legal";"0.00870535714285725";"100";"-22.2959558823529";"77.7040441176471";"30";"70";"-20";"50";"50";"FALSE";"TRUE"
"ALBA";"progress";"LDCsBGD";"financewho";"0.00860082936568882";"80";"20";"100";"100";"39.9650581826387";"-0.998685984402464";"38.9663721982362";"0";"TRUE";"TRUE"
"EU28";"adaptfinance";"India";"financevol";"0.00797769851374797";"98.7135222470793";"1.28647775292069";"100";"100";"2.14061592813955";"-1.40058174498759";"0.740034183151968";"0";"TRUE";"TRUE"
"EU28";"financewho";"Brazil";"legal";"0.00752165899808491";"50.6031433368385";"-0.843261547674185";"49.7598817891643";"0";"97.9942242671774";"2.00577573282264";"100";"100";"TRUE";"TRUE"
"Arabstates";"adaptfinance";"ALBA";"legal";"0.0062807881773399";"98.7568781675841";"1.00538793103448";"99.7622660986186";"100";"40";"-40";"0";"0";"TRUE";"TRUE"
"Africangrp";"amb2100";"EIG";"ld";"0.00315037484478367";"85.6118677235081";"-5.61186772350806";"80";"80";"20";"5.41935069937976";"25.4193506993798";"70";"TRUE";"TRUE"
"China";"legal";"EIG";"mrv";"0.0020548156152634";"99.6459394632162";"0.354060536783848";"100";"100";"85";"-0.700563698828867";"84.2994363011711";"0";"TRUE";"TRUE"
"India";"financevol";"Japan";"legal";"0.0014050755752464";"0.740034183151968";"-0.740034183151968";"0";"0";"50";"-0.807017766295371";"49.1929822337046";"20";"TRUE";"TRUE"
"India";"adaptfinance";"Japan";"legal";"0.000901125949280431";"30.3923502383167";"-0.392350238316702";"30";"30";"49.1929822337046";"-0.517569775996968";"48.6754124577077";"20";"TRUE";"TRUE"
"Arabstates";"adaptfinance";"LDCsBGD";"financewho";"0.000698896173101008";"99.7622660986186";"0.23773390138139";"100";"100";"38.9663721982362";"-0.148002050088908";"38.8183701481473";"0";"TRUE";"TRUE"
"LDCsBGD";"ld";"USA";"financevol";"0.000184331170739837";"0.0355186762734534";"-0.0355186762734534";"0";"0";"12.238709611198";"0.0240901090388672";"12.2627997202369";"100";"TRUE";"TRUE"
